"dbn","school","school_type","report_type","principal","superintendent","colocated","colocated_dbns","Universal Literacy","Algebra for All","AP for All","College Access for All (MS)","College Access for All (HS)","Computer Science for All","Single Shepherd","District Charter Partnership","MSQI","Learning Partners","Showcase","Community School","PROSE","Consortium School","Gifted and Talented","Dual Language or Transitional","New Arrivals","Mastery Collaborative","admission_method","Phase out","Renewal","Receivership","Rise","federal_accountability_status","district","bfsc"
02M413,School of the Future High School,High School,HS,Stacy Goldstein,Kathy Pelles,0,,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"MS: Screened, HS: Screened",0,,,,Good Standing,02,AFSA
02M414,N.Y.C. Museum School,High School,HS,Darlene Miller,Marisol Rosales,1,"02M312, 02M412",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Screened,0,,,,Good Standing,02,MFSC
02M416,Eleanor Roosevelt High School,High School,HS,Dimitri Saliani,Marisol Rosales,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Screened,0,,,,Good Standing,02,MFSC
02M418,Millennium High School,High School,HS,Colin Mcevoy,Donald Conyers,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Screened,0,,,,Good Standing,02,AFSA
02M419,Landmark High School,High School,HS,Caron Pinkus,Kathy Pelles,1,"02M313, 02M392, 02M422, 02M437, 02M605",0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,02,AFSA
02M420,High School for Health Professions and Human Servi,High School,HS,Robert Gentile,Marisol Rosales,1,"02M407, 75M226",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"HS: Ed. Opt., Screened",0,,,,Good Standing,02,MFSC
02M422,Quest to Learn,Middle,EMS,Nicholas Jurman,Donald Conyers,1,"02M313, 02M392, 02M419, 02M437, 02M605",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Limited Unscreened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,02,AFSA
02M422,Quest to Learn,High School,HS,Nicholas Jurman,Donald Conyers,1,"02M313, 02M392, 02M419, 02M437, 02M605",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Limited Unscreened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,02,AFSA
02M425,Leadership and Public Service High School,High School,HS,Philip Santos,Marisol Rosales,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Targeted Support and Improvement,02,MFSC
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,High School,HS,Siv Boletsis,Marisol Rosales,1,"02M432, 02M500, 84M351, 84M385",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,HS: Screened: Language,0,,,,Good Standing,02,MFSC
02M432,Murray Hill Academy,High School,HS,Anita Manninen Felix,Paul Rotondo,1,"02M427, 02M500, 84M351, 84M385",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Transfer School: School-managed Admissions,0,,,,Good Standing,02,MFSC
02M437,Hudson High School of Learning Technologies,High School,HS,Nancy Amling,Marisol Rosales,1,"02M313, 02M392, 02M419, 02M422, 02M605",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,02,MFSC
02M438,International High School at Union Square,High School,HS,Vadewatie Ramsuchit,Kathy Pelles,1,"02M374, 02M399, 02M533, 02M546, 84M174",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,HS: Screened: Language,0,,,,Good Standing,02,AFSA
02M439,Manhattan Village Academy,High School,HS,Hector Geager,Marisol Rosales,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Screened,0,,,,Good Standing,02,MFSC
02M442,"Ballet Tech, NYC Public School for Dance",K-8,EMS,Roy Oneill,Bonnie Laboy,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: School-managed Admissions,0,,,,Good Standing,02,MFSC
02M449,Vanguard High School,High School,HS,William Klann,Kathy Pelles,1,"02M225, 02M459, 02M519, 02M565, 75M226",0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,02,AFSA
02M459,Manhattan International High School,High School,HS,Gladys Rodriguez,Kathy Pelles,1,"02M225, 02M449, 02M519, 02M565, 75M226",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,HS: Screened: Language,0,,,,Good Standing,02,AFSA
02M473,Washington Irving Yabc,YABC,YABC,,Marisol Rosales,0,02M600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,02,MFSC
02M475,Stuyvesant High School,High School,HS,Eric Contreras,Marisol Rosales,1,75M226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Test,0,,,,Good Standing,02,MFSC
02M489,High School of Economics and Finance,High School,HS,Michael Stanzione,Marisol Rosales,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,02,MFSC
02M500,Unity Center for Urban Technologies,High School,HS,Fausto De La Rosa,Marisol Rosales,1,"02M427, 02M432, 84M351, 84M385",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,02,MFSC
02M507,Urban Assembly Gateway School for Technology,High School,HS,Kristina Dvorakovskaya,Fred Walsh,1,"02M139, 02M393, 84M170, 84M523",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,02,AFSA
02M519,Talent Unlimited High School,High School,HS,Yeou Jey Vasconcelos,Marisol Rosales,1,"02M225, 02M449, 02M459, 02M565, 75M226",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Audition,0,,,,Good Standing,02,MFSC
02M520,Murry Bergtraum High School for Business Careers,High School,HS,Naima Cook,Marisol Rosales,1,"02M135, 02M280, 02M282",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"HS: Ed. Opt., Screened",0,,,,Good Standing,02,MFSC
02M527,P.S. 527 - East Side School for Social Action,Elementary,EMS,Daniel Mccormick,Bonnie Laboy,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,02,MFSC
02M529,Jacqueline Kennedy Onassis High School,High School,HS,Edward Demeo,Marisol Rosales,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,02,MFSC
02M531,Repertory Company High School for Theatre Arts,High School,HS,Michael Fram,Marisol Rosales,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Audition,0,,,,Good Standing,02,MFSC
02M533,Union Square Academy for Health Sciences,High School,HS,Bernardo Ascona,Marisol Rosales,1,"02M374, 02M399, 02M438, 02M546, 84M174",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,02,MFSC
02M534,Harvest Collegiate High School,High School,HS,Catherine Burch,Kathy Pelles,0,,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,HS: Limited Unscreened,0,,,,Good Standing,02,AFSA
02M542,Manhattan Bridges High School,High School,HS,Mirza Sanchez Medina,Donald Conyers,1,"02M288, 02M296, 02M300, 02M303, 75M138",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,HS: Screened: Language & Academics,0,,,,Good Standing,02,AFSA
02M543,New Design High School,High School,HS,Scott Conti,Donald Conyers,1,"02M294, 02M305, 02M308, 02M545",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,02,AFSA
02M544,Independence High School,High School Transfer,HST,Ron Smolkin,Paul Rotondo,1,"02M400, 79M973",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Targeted Support and Improvement,02,MFSC
02M545,High School for Dual Language and Asian Studies,High School,HS,Li Yan,Marisol Rosales,1,"02M294, 02M305, 02M308, 02M543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,HS: Screened: Language & Academics,0,,,,Good Standing,02,MFSC
02M546,Academy for Software Engineering,High School,HS,Shawn Raeke,Donald Conyers,1,"02M374, 02M399, 02M438, 02M533, 84M174",0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,HS: Limited Unscreened,0,,,,Good Standing,02,AFSA
02M550,Liberty High School Academy for Newcomers,High School Transfer,HST,Rhonda Huegel,Paul Rotondo,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,02,MFSC
02M551,Urban Assembly New York Harbor School,High School,HS,Jeffrey Chetirko,Fred Walsh,0,,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,02,AFSA
02M560,High School M560 - City As School,High School Transfer,HST,Alan Cheng,Kathy Pelles,1,75M721,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,02,AFSA
02M565,Urban Academy Laboratory High School,High School Transfer,HST,Adam Grumbach,Kathy Pelles,1,"02M225, 02M449, 02M459, 02M519, 75M226",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,02,AFSA
02M570,Satellite Academy High School,High School Transfer,HST,Steven Zbaida,Paul Rotondo,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,02,MFSC
02M575,Manhattan Comprehensive Night and Day High School,High School Transfer,HST,Michael Toise,Paul Rotondo,0,,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,02,MFSC
02M580,Richard R. Green High School of Teaching,High School,HS,Joan Weaver,Marisol Rosales,1,"02M316, 02M896",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,02,MFSC
02M586,Harvey Milk High School,High School Transfer,HST,Daphne Perrini,Paul Rotondo,1,79Q950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,02,MFSC
02M600,The High School of Fashion Industries,High School,HS,Daryl Blank,Marisol Rosales,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Audition,0,,,,Good Standing,02,MFSC
02M605,Humanities Preparatory Academy,High School,HS,Jeannie Ferrari,Kathy Pelles,1,"02M313, 02M392, 02M419, 02M422, 02M437",0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,02,AFSA
02M615,Chelsea Career and Technical Education High School,High School,HS,Jaivelle Reed,Marisol Rosales,1,02M376,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"HS: Ed. Opt., Screened",0,,,,Good Standing,02,MFSC
02M630,Art and Design High School,High School,HS,Manuel Urena,Marisol Rosales,1,"02M059, 75M169",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Audition,0,,,,Good Standing,02,MFSC
02M655,Life Sciences Secondary School,Middle,EMS,Kimberly Swanson,Marisol Rosales,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Screened, HS: Ed. Opt., For Continuing 8th Graders",1,,,,Good Standing,02,MFSC
02M655,Life Sciences Secondary School,High School,HS,Kimberly Swanson,Marisol Rosales,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Screened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,02,MFSC
02M896,Lower Manhattan Community Middle School,Middle,EMS,Kelly Mcguire,Bonnie Laboy,1,"02M316, 02M580",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,MS: Screened,0,,,,Good Standing,02,MFSC
02M933,City Knoll Middle School,Middle,EMS,Kaye Kerr,Bonnie Laboy,0,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MS: Limited Unscreened,0,,,,Good Standing,02,MFSC
03M009,P.S. 009 Sarah Anderson,Elementary,EMS,Katherine Witzke,Ilene Altschul,1,03M243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M054,J.H.S. 054 Booker T. Washington,Middle,EMS,Elana Elster,Ilene Altschul,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MS: Screened,0,,,,Good Standing,03,MFSC
03M075,P.S. 075 Emily Dickinson,Elementary,EMS,Robert Obrien,Ilene Altschul,1,03M250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M076,P.S. 076 A. Philip Randolph,K-8,EMS,Charles Deberry,Ilene Altschul,1,75M226,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Limited Unscreened",0,,,,Comprehensive Support and Improvement,03,MFSC
03M084,P.S. 084 Lillian Weber,Elementary,EMS,"Evelyn J. Lolis, Ed.D.",Ilene Altschul,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M087,P.S. 087 William Sherman,Elementary,EMS,Monica Berry,Ilene Altschul,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M145,"P.S. 145, The Bloomingdale School",Elementary,EMS,Dr. Natalia Russo,Ilene Altschul,1,03M421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M149,P.S. 149 Sojourner Truth,K-8,EMS,Claudia Aguirre,Ilene Altschul,1,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"K: Zoned School, MS: Unscreened",0,1,,,Good Standing,03,MFSC
03M163,P.S. 163 Alfred E. Smith,Elementary,EMS,Donny Lopez,Ilene Altschul,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M165,P.S. 165 Robert E. Simon,K-8,EMS,Aracelis Castellano-Folk,Ilene Altschul,1,03M862,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,"K: Zoned School, MS: Screened, Screened: Language",0,,,,Good Standing,03,MFSC
03M166,P.S. 166 The Richard Rodgers School of The Arts an,Elementary,EMS,Debra Mastriano,Ilene Altschul,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M180,P.S. 180 Hugo Newman,K-8,EMS,Jeneca Parker,Ilene Altschul,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"K: Zoned School, MS: Screened",0,,,,Good Standing,03,MFSC
03M185,P.S. 185 - The Early Childhood Discovery and Desig,K-2,EC,Jane Murphy,Ilene Altschul,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,,03,MFSC
03M191,The Riverside School for Makers and Artists,K-8,EMS,Lauren Keville,Ilene Altschul,0,,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"K: Zoned School, MS: Screened",0,,,,Good Standing,03,MFSC
03M199,P.S. 199 Jessie Isador Straus,Elementary,EMS,Louise Xerri,Ilene Altschul,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M208,The Alain L. Locke Magnet School for Environmental,Elementary,EMS,Susan Green,Ilene Altschul,1,"03M185, 75M226, 84M329",,,,,,,,,,,,,,,,,,,,1,,,,,03,MFSC
03M241,STEM Institute of Manhattan,Elementary,EMS,Marcia Hendricks,Ilene Altschul,1,"84M279, 84M386",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,EMS,Denise Gomez,Ilene Altschul,1,84M861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M243,M.S. 243 Center School,Middle,EMS,Elaine Schwartz,Ilene Altschul,1,03M009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: School-managed Admissions,0,,,,Good Standing,03,MFSC
03M245,M.S. M245 The Computer School,Middle,EMS,Henry Zymeck,Ilene Altschul,1,"03M247, 03M334",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Screened,0,,,,Good Standing,03,MFSC
03M247,M.S. M247 Dual Language Middle School,Middle,EMS,Kristina Jelinek,Ilene Altschul,1,"03M245, 03M334",0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,MS: Screened: Language,0,,,,Good Standing,03,MFSC
03M250,M.S. 250 West Side Collaborative Middle School,Middle,EMS,Novella Bailey,Ilene Altschul,1,03M075,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,MS: Screened,0,,,,Good Standing,03,MFSC
03M256,Lafayette Academy,Middle,EMS,Brian Zager,Ilene Altschul,1,"03M258, 03M333",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"MS: Screened, Screened: Language",0,,,,Good Standing,03,MFSC
03M258,Community Action School - MS 258,Middle,EMS,Andrew Sullivan,Ilene Altschul,1,"03M256, 03M333",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,MS: Screened,0,,,,Good Standing,03,MFSC
03M291,West End Secondary School,Middle,EMS,Jessica Jenkins,Ilene Altschul,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Screened,0,,,,Good Standing,03,AFSA
03M299,The Maxine Greene HS for Imaginative Inquiry,High School,HS,Stephen Noonan,Fred Walsh,1,"03M307, 03M492, 03M494, 03M541, 03M859",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,03,AFSA
03M307,"Urban Assembly School for Media Studies, The",High School,HS,Cordelia Veve,Fred Walsh,1,"03M299, 03M492, 03M494, 03M541, 03M859",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,03,AFSA
03M333,P.S. 333 Manhattan School for Children,K-8,EMS,Claire Lowenstein,Ilene Altschul,1,"03M256, 03M258",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"K: Non-Zoned School, MS: Screened",0,,,,Good Standing,03,MFSC
03M334,The Anderson School,K-8,EMS,Jodi Hyde,Ilene Altschul,1,"03M245, 03M247",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"K: Gifted & Talented School, MS: School-managed Admissions",0,,,,Good Standing,03,MFSC
03M402,The Urban Assembly School for Green Careers,High School,HS,Madeleine Ciliotta Young,Fred Walsh,1,"03M403, 03M404, 03M417, 84M523",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,HS: Limited Unscreened,0,,,,Good Standing,03,AFSA
03M403,The Global Learning Collaborative,High School,HS,Karla Chiluiza,Fred Walsh,1,"03M402, 03M404, 03M417, 84M523",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,03,MFSC
03M404,Innovation Diploma Plus,High School Transfer,HST,Daniel Storchan,Donald Conyers,1,"03M402, 03M403, 03M417, 84M523",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,03,AFSA
03M415,Wadleigh Secondary School for the Performing & Vis,Middle,EMS,Daisy Fontanez,Ilene Altschul,1,"03M860, 84M351",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"MS: Screened, HS: Audition, Limited Unscreened",0,1,,,Good Standing,03,MFSC
03M415,Wadleigh Secondary School for the Performing & Vis,High School,HS,Daisy Fontanez,Ilene Altschul,1,"03M860, 84M351",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"MS: Screened, HS: Audition, Limited Unscreened",0,1,,,Good Standing,03,MFSC
03M417,Frank Mccourt High School,High School,HS,Danielle Salzberg,Donald Conyers,1,"03M402, 03M403, 03M404, 84M523",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,HS: Screened,0,,,,Good Standing,03,AFSA
03M421,West Prep Academy,Middle,EMS,Carland Washington,Ilene Altschul,1,03M145,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,MS: Unscreened,0,,,,Good Standing,03,MFSC
03M452,P.S. 452,Elementary,EMS,David Parker,Ilene Altschul,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,03,MFSC
03M479,Beacon High School,High School,HS,Ruth Lacey,Kathy Pelles,1,75M035,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,HS: Screened,0,,,,Good Standing,03,AFSA
03M485,Fiorello H. LaGuardia High School of Music & Art a,High School,HS,Lisa Mars,Fred Walsh,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Audition,0,,,,Good Standing,03,MFSC
03M492,"High School for Law, Advocacy and Community Justic",High School,HS,Doreen Conwell,Fred Walsh,1,"03M299, 03M307, 03M494, 03M541, 03M859",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,03,MFSC
03M494,High School of Arts and Technology,High School,HS,Mariela Graham,Fred Walsh,1,"03M299, 03M307, 03M492, 03M541, 03M859",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"HS: Ed. Opt., Limited Unscreened",0,,,,Comprehensive Support and Improvement,03,MFSC
03M505,Edward A. Reynolds West Side High School,High School Transfer,HST,Lilit Suffet,Paul Rotondo,0,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,03,MFSC
03M541,Manhattan / Hunter Science High School,High School,HS,Kevin Froner,Fred Walsh,1,"03M299, 03M307, 03M492, 03M494, 03M859",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Screened,0,,,,Good Standing,03,AFSA
03M859,Special Music School,K-8,EMS,Katherine Banucci-Smith,Ilene Altschul,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Non-Zoned School, MS: School-managed Admissions, HS: Audition",0,,,,Good Standing,03,MFSC
03M859,Special Music School,High School,HS,Katherine Banucci-Smith,Ilene Altschul,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Non-Zoned School, MS: School-managed Admissions, HS: Audition",0,,,,Good Standing,03,MFSC
03M860,Frederick Douglass Academy II Secondary School,Middle,EMS,Osei Owusu Afriyie,Donald Conyers,1,"03M415, 84M351",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"MS: Screened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,03,AFSA
03M860,Frederick Douglass Academy II Secondary School,High School,HS,Osei Owusu Afriyie,Donald Conyers,1,"03M415, 84M351",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"MS: Screened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,03,AFSA
03M862,Mott Hall II,Middle,EMS,Marlon Lowe,Ilene Altschul,1,03M165,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MS: Screened,0,,,,Good Standing,03,MFSC
04M007,P.S. 007 Samuel Stern,K-8,EMS,David Graeber,Alexandra Estrella,1,04M406,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Screened",0,,,,Good Standing,04,MFSC
04M012,Tag Young Scholars,K-8,EMS,Janette Cesar,Alexandra Estrella,1,"04M372, 75M138",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"K: Gifted & Talented School, MS: School-managed Admissions",0,,,,Good Standing,04,MFSC
04M037,River East Elementary,Elementary,EMS,Michael Panetta,Alexandra Estrella,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Non-Zoned School,0,,,,Good Standing,04,MFSC
04M038,P.S. 38 Roberto Clemente,Elementary,EMS,Carlina Santos Barton,Alexandra Estrella,1,84M708,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,04,MFSC
04M050,P.S. 050 Vito Marcantonio,K-8,EMS,Ellen Johnson,Alexandra Estrella,1,84M337,,,,,,,,,,,,,,,,,,,,1,,,,,04,MFSC
04M057,James Weldon Johnson,K-8,EMS,Yaira Jimenez,Alexandra Estrella,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"K: Zoned School, MS: Screened",0,,,,Good Standing,04,MFSC
04M072,The Lexington Academy,K-8,EMS,Antonio Hernandez,Alexandra Estrella,0,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"K: Zoned School, MS: Limited Unscreened",0,,,,Good Standing,04,MFSC
04M083,P.S. 083 Luis Munoz Rivera,Elementary,EMS,Frances Castillo,Alexandra Estrella,1,04M182,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,04,MFSC
04M096,P.S. 096 Joseph Lanzetta,K-8,EMS,David Pretto,Alexandra Estrella,0,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"K: Zoned School, MS: Screened",0,,,,Good Standing,04,MFSC
04M102,P.S. 102 Jacques Cartier,Elementary,EMS,Gaynell Taylor,Alexandra Estrella,1,75M169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,04,MFSC
04M108,P.S. 108 Assemblyman Angelo Del Toro Educational C,K-8,EMS,William Gladstone,Alexandra Estrella,1,04M964,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"K: Zoned School, MS: Unscreened",0,,,,Good Standing,04,MFSC
04M112,P.S. 112 Jose Celso Barbosa,K-2,EC,Eileen Reiter,Alexandra Estrella,1,"04M037, 04M206",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,K: Zoned School,0,,,,,04,MFSC
04M146,P.S. 146 Ann M. Short,Elementary,EMS,Mona Silfen,Alexandra Estrella,1,75M169,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,04,MFSC
04M155,P.S. 155 William Paca,Elementary,EMS,Avionne Gumbs Cummings,Alexandra Estrella,1,04M377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,04,MFSC
04M171,P.S. 171 Patrick Henry,K-8,EMS,Dimitres Pantelidis,Alexandra Estrella,1,04M964,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Screened",0,,,,Good Standing,04,MFSC
